Id,choose
10206,0.12566900534688447
10207,0.051414453348922834
10208,0.24875898416718764
10209,0.13739553799584314
10210,0.035758477464350895
10211,0.03939656019249069
10212,0.04457749480706256
10213,0.08406648206945626
10214,0.20516203339743358
10215,0.12308436312181223
10216,0.17385093421444126
10217,0.1321083401300758
10218,0.07466212815469796
10219,0.08340771426384919
10220,0.18506731421160763
10221,0.023269114331975496
10222,0.1627822432725285
10223,0.07244383854232868
10224,0.18039142911781422
10225,0.048948956938377655
10226,0.027591636293098087
10227,0.06967969059312261
10228,0.06562641292592697
10229,0.09453139492577937
10230,0.09377327108439322
10231,0.26473688471469603
10232,0.2518956853791593
10233,0.18157121051093655
10234,0.10740800459849809
10235,0.10470927220909579
10236,0.14739861768914927
10237,0.16755265110681006
10238,0.3425292111426226
10239,0.162309106091723
10240,0.036503688294650144
10241,0.20073717846770012
10242,0.03260847488054002
10243,0.06317192546709566
10244,0.028920564062743463
10245,0.25863462992025504
10246,0.10394746374330711
10247,0.07209649639032405
10248,0.2641456002399262
10249,0.2096906172962093
10250,0.04801860092111506
10251,0.02824255798006517
10252,0.1972638850539336
10253,0.027408543686716885
10254,0.06201256587092362
10255,0.032141352005246884
10256,0.13798890868667937
10257,0.06776630363626887
10258,0.049819069279782906
10259,0.010166197355129362
10260,0.08840974922126675
10261,0.08355829575674217
10262,0.05817932464265995
10263,0.018068418266238034
10264,0.18270638205588238
10265,0.05321957680352771
10266,0.045058059925269886
10267,0.23820332838394376
10268,0.04265680149919623
10269,0.006173440894082248
10270,0.057100679357953904
10271,0.027848566329501164
10272,0.02703382085956999
10273,0.1434194396436956
10274,0.02336301765178722
10275,0.027018344477477106
10276,0.20160478685280472
10277,0.007187984685619263
10278,0.06608901229158205
10279,0.10950169132291065
10280,0.14419487314391985
10281,0.08143942751394191
10282,0.2199891674158162
10283,0.05249134027774406
10284,0.046633974752444345
10285,0.2326454388111521
10286,0.0764189848791283
10287,0.07551450266649266
10288,0.029940636356752478
10289,0.075954016491562
10290,0.38452590285984695
10291,0.10318672830034523
10292,0.04348583088775493
10293,0.21173531602107915
10294,0.017631657139977098
10295,0.029440207881618594
10296,0.0946012998159068
10297,0.13840280497122365
10298,0.03674259017516851
10299,0.0618940583735709
10300,0.3015353941276311
10301,0.3693915218115511
10302,0.021432259681388777
10303,0.040096212856417277
10304,0.05188370711053946
10305,0.05172141521626117
10306,0.11680657006191186
10307,0.16236984289756093
10308,0.07692660082089532
10309,0.03708412456454447
10310,0.22230740300703178
10311,0.18443246262328025
10312,0.0461365948974386
10313,0.011920142994406302
10314,0.07225666854101198
10315,0.084385903963373
10316,0.1430468389656235
10317,0.085031482403698
10318,0.06845548107546034
10319,0.05424724747587871
10320,0.1562334494238424
10321,0.09449331951696603
10322,0.08327891589712257
10323,0.0791852924735179
10324,0.06407493088063161
10325,0.16174064765501434
10326,0.1178297530263754
10327,0.034017270132011064
10328,0.0796006345538014
10329,0.19688056154832187
10330,0.054358729001788855
10331,0.08652571718050064
10332,0.19005026334849523
10333,0.04139287451363407
10334,0.11899866715046628
10335,0.3531636059304747
10336,0.27760978192743
10337,0.38384008947025816
10338,0.10917919381478675
10339,0.09123161312632276
10340,0.010044636293250668
10341,0.3049794950939763
10342,0.05428619182129896
10343,0.08766416969730752
10344,0.29225855327232647
10345,0.1245148541659763
10346,0.022286830140458746
10347,0.02890242306480384
10348,0.00471995984083354
10349,0.1522371306406744
10350,0.0891256741349242
10351,0.07467933222024252
10352,0.03448907381316141
10353,0.07126244425335805
10354,0.06427734980099922
10355,0.2041682288229657
10356,0.16776470916011557
10357,0.08458691847721
10358,0.011617799053992149
10359,0.07521432446723873
10360,0.019525541191372967
10361,0.02971044022817329
10362,0.20106601581946995
10363,0.059981848239770985
10364,0.32136018643246594
10365,0.0383636173632464
10366,0.0732241565989324
10367,0.07273584229134386
10368,0.3177992211158269
10369,0.032916794279589545
10370,0.07930022137828738
10371,0.044822110843223746
10372,0.015893348429598032
10373,0.1824577960503081
10374,0.18293926201405133
10375,0.07760854665291679
10376,0.008709712428351316
10377,0.22729745866726223
10378,0.06149333749859729
10379,0.05526839621816736
10380,0.19487121877031466
10381,0.0710469213571341
10382,0.06601920984512394
10383,0.10312287038262556
10384,0.056840726645267334
10385,0.2500587506961403
10386,0.28603023441795805
10387,0.058126355519390015
10388,0.015068123155240244
10389,0.0706504277266047
10390,0.27233407933151627
10391,0.0792208143769189
10392,0.11336272837453469
10393,0.26970091724959755
10394,0.03091973696766863
10395,0.035793200625667224
10396,0.2120244524500938
10397,0.042102267425694624
10398,0.14501199894724098
10399,0.012021874904137048
10400,0.12098597238908303
10401,0.047358238968382545
10402,0.23775400311861028
10403,0.05246249482319012
10404,0.19056002235886751
10405,0.030941301162267815
10406,0.19341086732913035
10407,0.012709625179525102
10408,0.03679554025049882
10409,0.009061450963310689
10410,0.20237819804769902
10411,0.15878152539781573
10412,0.013619977980500117
10413,0.1359479407233345
10414,0.018869490466318303
10415,0.1562533136251864
10416,0.06829190320494831
10417,0.06879816567812559
10418,0.01856713127343476
10419,0.023972293643527105
10420,0.07109564430920527
10421,0.008365919490423502
10422,0.15629705974082408
10423,0.1529965315154398
10424,0.16880808206039988
10425,0.21825297220132073
10426,0.02967940670522239
10427,0.03576551066842711
10428,0.17541706158429
10429,0.07011039001954807
10430,0.035354688239850704
10431,0.087225781010466
10432,0.07311455839581299
10433,0.00493063923873416
10434,0.04451769848988619
10435,0.022785822103206448
10436,0.22195470756081076
10437,0.2070682744415884
10438,0.1407235578329184
10439,0.01430462586855598
10440,0.033955845087334666
10441,0.039763597582128885
10442,0.05271246827552424
10443,0.07655201801481598
10444,0.03914316109419445
10445,0.019619018464661016
10446,0.04965040269641648
10447,0.26118032571864613
10448,0.0649325858620922
10449,0.2863282350458178
10450,0.060715005801473425
10451,0.3539024080454936
10452,0.4014093794389092
10453,0.023161731078957016
10454,0.11422309545627747
10455,0.06389566747047093
10456,0.04433400943926005
10457,0.08724183763916722
10458,0.1595717891554276
10459,0.046231359297291476
10460,0.0438400120858301
10461,0.05616382836002259
10462,0.21293627322870623
10463,0.09187042834792969
10464,0.012437976967741774
10465,0.42187091240417246
10466,0.1393140307862155
10467,0.09344493267453648
10468,0.07899518225438877
10469,0.03672251265046768
10470,0.1036204773549107
10471,0.0663534691274668
10472,0.14466393602501407
10473,0.054601663085157785
10474,0.011860821818836785
10475,0.03511356387873012
10476,0.09569495373941189
10477,0.030694013456548794
10478,0.03403402066164669
10479,0.12321910884103084
10480,0.23156824099197235
10481,0.3550371375091756
10482,0.12054593505269831
10483,0.10616993820596107
10484,0.11725901556200441
10485,0.04531342942885571
10486,0.01588836858113788
10487,0.14983939123246692
10488,0.056662485048299474
10489,0.33640934167773545
10490,0.18952529595732148
10491,0.3026407939858003
10492,0.07267917680791815
10493,0.011005620933228806
10494,0.30741208450487406
10495,0.0228959569860323
10496,0.029855870098094695
10497,0.03082664928150612
10498,0.3567157218928165
10499,0.020551299915354967
10500,0.019417247940668625
10501,0.02376270986583366
10502,0.4304799307189774
10503,0.09376901709389027
10504,0.49349759957594846
10505,0.19547619807297306
10506,0.050696323146118695
10507,0.1791179028543626
10508,0.05722441892537292
10509,0.0790260268507852
10510,0.10724322229957244
10511,0.0540704916169174
10512,0.41080415167560674
10513,0.08639501127217247
10514,0.04657503263424468
10515,0.1277475934788581
10516,0.04755840577927655
10517,0.03641109737647714
10518,0.011790196640571989
10519,0.037327151493065897
10520,0.04642966160262224
10521,0.0444547011049161
10522,0.029652217493207213
10523,0.20409682382088867
10524,0.01410911898750701
10525,0.0386325142433393
10526,0.11254946040292425
10527,0.047743660767047134
10528,0.3402048252804224
10529,0.07031839534773394
10530,0.03562151114417629
10531,0.15271343008114108
10532,0.041411370459482635
10533,0.02551039076269303
10534,0.11344518339289714
10535,0.21462325449661993
10536,0.0805140748091974
10537,0.026167521622292873
10538,0.03331594214796073
10539,0.011790196640571989
10540,0.34994023571388816
10541,0.06486462547065933
10542,0.44109809916798
10543,0.08580072102359838
10544,0.23276544195209034
10545,0.044157994407031054
10546,0.31114435585180894
10547,0.2588549818801287
10548,0.08481506943828565
10549,0.10524282258253252
10550,0.13693239650165678
10551,0.2768754627557406
10552,0.022479836600701145
10553,0.12822075694481297
10554,0.05813575717182907
10555,0.007702686689463395
10556,0.016616905149922274
10557,0.043524256344192894
10558,0.07991171913644914
10559,0.07400999204820004
10560,0.056039724850011595
10561,0.2952705990655799
10562,0.07179569053117003
10563,0.016009142307976662
10564,0.11499205225020201
10565,0.03564031989163437
10566,0.043022085607952856
10567,0.047232261914385704
10568,0.13693556791150788
10569,0.05102946892944759
10570,0.40880632240970555
10571,0.11902693368510976
10572,0.025379373880684033
10573,0.009674860608402268
10574,0.03911457675292347
10575,0.244926038630234
10576,0.01621901006685745
10577,0.0571404880319417
10578,0.052353916624893304
10579,0.03983329889086508
10580,0.07905610130128002
10581,0.10432269483301378
10582,0.14083846579239273
10583,0.24023919438373814
10584,0.019890126551185792
10585,0.0010116259118845548
10586,0.05638137098278493
10587,0.07228555140229513
10588,0.03182396624887412
10589,0.3159682017908917
10590,0.05029551540386927
10591,0.06510059551924631
10592,0.0935152595364122
10593,0.011277240001497692
10594,0.06769124109441055
10595,0.03474368540589998
10596,0.0496216429334659
10597,0.22357036863126667
10598,0.08090992943666558
10599,0.01074225429320239
10600,0.06502489867996207
10601,0.036533387782312715
10602,0.04426484491485766
10603,0.15155864168034805
10604,0.03207467291423168
10605,0.06680614948913291
10606,0.10242213648312026
10607,0.049248734550631314
10608,0.0099376367784341
10609,0.061212829942659946
10610,0.06084376765164582
10611,0.21421373718748796
10612,0.010851579482459567
10613,0.025705046927066297
10614,0.09864423009003791
10615,0.021285275523799718
10616,0.13892102701622724
10617,0.27131267774171164
10618,0.03281966505846564
10619,0.011410573693500847
10620,0.02943779879701722
10621,0.26653592141007404
10622,0.0723844753422197
10623,0.11142476663062048
10624,0.008290237488355737
10625,0.0984910762670066
10626,0.024301103506084793
10627,0.01640040185966681
10628,0.21212234970532434
10629,0.06979174941179504
10630,0.013432564427961381
10631,0.035611302930228475
10632,0.4061187142405508
10633,0.16901808165610985
10634,0.05477116641079678
10635,0.04743731544830701
10636,0.03126738679562405
10637,0.1229780791265861
10638,0.056305658355025726
10639,0.02251831106334891
10640,0.06865703337414093
10641,0.1368227950612165
10642,0.09059967862320285
10643,0.003135190087275993
10644,0.08867049120768376
10645,0.0401325824795175
10646,0.16949497780078474
10647,0.05440311738071705
10648,0.04470634052956673
10649,0.09421458645261552
10650,0.08379611086163222
10651,0.113079191028083
10652,0.005357999664683449
10653,0.06733999268991638
10654,0.08590623027054763
10655,0.08529065127756125
10656,0.36157675653421417
10657,0.08475463321020221
10658,0.09967298637597015
10659,0.17977854879553082
10660,0.08972492729849381
10661,0.14586462162925387
10662,0.21305015883975514
10663,0.36000196456112765
10664,0.028881092254586103
10665,0.09701877581869062
10666,0.18026916986300973
10667,0.1868578804752127
10668,0.050816852526466984
10669,0.06619329760803751
10670,0.054717048250828085
10671,0.1720411058485945
10672,0.14338242173766116
10673,0.03716308042644111
10674,0.09215364952619223
10675,0.1735880387654065
10676,0.1349664908979094
10677,0.08856377395906834
10678,0.011500827896361336
10679,0.12166196510079276
10680,0.06259986753895733
10681,0.12365438752868047
10682,0.04069352046883178
10683,0.028626475650043243
10684,0.11460429184985606
10685,0.24556885754106825
10686,0.0159733408370925
10687,0.1120398953645633
10688,0.22102799515048546
10689,0.08729290997985363
10690,0.1264652280917971
10691,0.2254056258333207
10692,0.03528010057777857
10693,0.06146647525998531
10694,0.0786130551737471
10695,0.10330728125836035
10696,0.20997175852187988
10697,0.11895628961504869
10698,0.030590262176748872
10699,0.11806140584274015
10700,0.0393377328153807
10701,0.22635324482380847
10702,0.009457372047349193
10703,0.03374437341544823
10704,0.02771622118209607
10705,0.006259260751865614
10706,0.26973436053713823
10707,0.1181827680955517
10708,0.11450425843304955
10709,0.01718821269501632
10710,0.09935217159442823
10711,0.03253156159781763
10712,0.3512171721316514
10713,0.09067777178256253
10714,0.013167550194268173
10715,0.054048742126429766
10716,0.15785856184397873
10717,0.03293167876760919
10718,0.13409349690342004
10719,0.06609056974504342
10720,0.03301072155932281
10721,0.14255917968063284
10722,0.23209703747284452
10723,0.1511366254664242
10724,0.08687120011877177
10725,0.039688553982977576
10726,0.012525990716761535
10727,0.03983603428125969
10728,0.15877279595564522
10729,0.0944592373557024
10730,0.04345077408193853
10731,0.1915644141221667
10732,0.05018992873995692
10733,0.10199861463273695
10734,0.16512296159268933
10735,0.31605457088832406
10736,0.4165856527554074
10737,0.2636106464979616
10738,0.07622904411017664
10739,0.18267481018736076
10740,0.06316782244768572
10741,0.07607377559797257
10742,0.04785098847530988
10743,0.0632382945496771
10744,0.030020311518244268
10745,0.49130658789714055
10746,0.13632659440195505
10747,0.028706687536647034
10748,0.03954126134198987
10749,0.3667390490118412
10750,0.023783884625278983
10751,0.04867722601594226
10752,0.03357937657238733
10753,0.02639492768563745
10754,0.030655294022106396
10755,0.15206860668003053
10756,0.07008746980781422
10757,0.16812534413159827
10758,0.35756670291342457
10759,0.20102512217809929
10760,0.0754058674022435
10761,0.048819615259577405
10762,0.23674525417978803
10763,0.3237863685587876
10764,0.03686976364993398
10765,0.1920792233610997
10766,0.13435436929664035
10767,0.08817390512056042
10768,0.41976438402168625
10769,0.09288869720805949
10770,0.3881024076479336
10771,0.054756079772040826
10772,0.15430647892240823
10773,0.13897898185559115
10774,0.058640245688590345
10775,0.09705558684294596
10776,0.04334656278989224
10777,0.12005801219085979
10778,0.027304970238826297
10779,0.441449565236726
10780,0.5766335560273502
10781,0.21209105878273735
10782,0.044615348385170395
10783,0.34529007179901056
10784,0.03640961829128589
10785,0.0193818470201523
10786,0.021071916160414844
10787,0.06988587639117201
10788,0.2740183622839165
10789,0.035045217266076206
10790,0.011558968592420421
10791,0.011436123878192882
10792,0.010730127510103002
10793,0.22136594635512918
10794,0.22674286326073861
10795,0.06565683690920021
10796,0.08776655599454862
10797,0.038849097297860596
10798,0.34964966779835654
10799,0.054760127239093
10800,0.2627976173744768
10801,0.17907441995553272
10802,0.037804105062387336
10803,0.052424714701515086
10804,0.4721509279877074
10805,0.018313913681576456
10806,0.06867343244142371
10807,0.041975653768162806
10808,0.03228387525263201
10809,0.07730955685066776
10810,0.06142393213374462
10811,0.040593334324794984
10812,0.06732238907374775
10813,0.012476337642806758
10814,0.04181636473312126
10815,0.2166834831075508
10816,0.04539822580514414
10817,0.19770434320954336
10818,0.08126304131898965
10819,0.024311654835568474
10820,0.11967155404286135
10821,0.21955932654786475
10822,0.05375675910509726
10823,0.052274560498110176
10824,0.09402757214426152
10825,0.009845796227712368
10826,0.02592240359177172
10827,0.27434562633119725
10828,0.039755190134117414
10829,0.34998967350002774
10830,0.015975266721634688
10831,0.1415074462302734
10832,0.06295521871610434
10833,0.041751924846652765
10834,0.018315160206641257
10835,0.008822386782015086
10836,0.057372067901709664
10837,0.04845467269739721
10838,0.28164883522363104
10839,0.12227122652077607
10840,0.14240261404048643
10841,0.158604880778866
10842,0.04093336013901357
10843,0.24075269046722977
10844,0.03386968757445246
10845,0.009926354192692258
10846,0.04311590295322715
10847,0.4762212225820396
10848,0.08204470955686118
10849,0.05746749173674307
10850,0.17632696644281304
10851,0.03132676089190781
10852,0.2009630349369699
10853,0.03921056136965837
10854,0.1801599578517782
10855,0.007223626238596285
10856,0.0383915213752955
10857,0.06531349270036112
10858,0.064097558864558
10859,0.06399933118124869
10860,0.006976821066717186
10861,0.009878897964673831
10862,0.01569699415884238
10863,0.020084510940350568
10864,0.052450190379041486
10865,0.15264183407860724
10866,0.11386334372491032
10867,0.12241556144135206
10868,0.04222263985707057
10869,0.09201089938068593
10870,0.1230404937082733
10871,0.05719708222185053
10872,0.17005216055237854
10873,0.11392934562234563
10874,0.049323738278644495
10875,0.0375767334184718
10876,0.018766863432301297
10877,0.09216617768225811
10878,0.1921456427278755
10879,0.14105024811707254
10880,0.06214317040037981
10881,0.09358883407924526
10882,0.274857503925312
10883,0.07261394722833908
10884,0.039713728302393725
10885,0.06430538019697954
10886,0.14550719325958963
10887,0.21554485124515013
10888,0.09879645278361246
10889,0.03562053354783713
10890,0.06189062290261099
10891,0.20006290979652575
10892,0.14406974232384237
10893,0.05508401991729844
10894,0.015537333556677019
10895,0.03349390544304024
10896,0.18021345060179156
10897,0.21524154487522631
10898,0.11522782555187754
10899,0.06733071077766194
10900,0.059370024507486144
10901,0.32522894835642663
10902,0.1424106278182446
10903,0.10154933007174431
10904,0.08675959084204507
10905,0.0574603139690841
10906,0.023439622396613895
10907,0.44900925990616103
10908,0.07153086138724354
10909,0.08243371473032966
10910,0.02634955662301531
10911,0.20481906857062357
10912,0.1382864245852159
10913,0.07690373939578185
10914,0.0910004624110199
10915,0.3566730382216426
10916,0.1058642209993181
10917,0.13596728575126987
10918,0.06525062391483438
10919,0.06058415915991348
10920,0.1465329350106854
10921,0.04951390402298744
10922,0.029973864080829245
10923,0.059052084171693525
10924,0.050553473889360344
10925,0.04159562563508218
10926,0.009933038408820781
10927,0.30240427051803903
10928,0.21667300196219821
10929,0.04464842628077379
10930,0.01194657935510128
10931,0.03696982080756659
10932,0.050363004212862286
10933,0.07827157441402269
10934,0.03146324119148998
10935,0.2669348718532101
10936,0.0377010540857061
10937,0.0792208143769189
10938,0.07822294020052145
10939,0.05494326890864824
10940,0.014372193361916592
10941,0.05138150415652029
10942,0.08873466229391062
10943,0.2541971918812245
10944,0.12487708636946623
10945,0.060948670760090945
10946,0.02976751457984844
10947,0.11972034672629098
10948,0.035654646433337524
10949,0.08440107106277193
10950,0.1088154121319145
10951,0.0383092919452664
10952,0.06899707567866446
10953,0.5554825312535554
10954,0.3704503052386045
10955,0.04592300862174499
10956,0.024159853084090726
10957,0.011605213081210998
10958,0.0192991808297539
10959,0.02977055739631566
10960,0.0742022635782837
10961,0.3264542642006955
10962,0.06512742888582558
10963,0.2559811830707439
10964,0.22549704687725977
10965,0.13254880439292685
10966,0.012271249080399216
10967,0.011241396140547892
10968,0.23225786567517043
10969,0.0581909854980971
10970,0.16148904303947212
10971,0.060472830966433896
10972,0.06595131948394234
10973,0.10276513786834156
10974,0.10082439940678212
10975,0.02622721550879778
10976,0.07533379477102996
10977,0.051710972703306476
10978,0.38888784799167736
10979,0.39792263320414095
10980,0.1696600771764094
10981,0.08096768936399136
10982,0.07394063768397718
10983,0.0503340549683854
10984,0.04284472461272979
10985,0.07782043958837775
10986,0.04410163432113213
10987,0.05957361938792863
10988,0.014666561979280844
10989,0.10458530414682271
10990,0.02733515260841947
10991,0.0209509838774073
10992,0.011913787153306998
10993,0.145592448523111
10994,0.061376135161963
10995,0.15253946005799612
10996,0.10880736045603391
10997,0.1950132252322305
10998,0.018826274036868998
10999,0.03566810403704344
11000,0.020115120684763333
11001,0.03876328091954266
11002,0.05137738703635684
11003,0.03412554761665607
11004,0.1579337250706416
11005,0.26613114275743593
11006,0.0070485025290421225
11007,0.1619033534872819
11008,0.04491339634364397
11009,0.10111467583576719
11010,0.0497741814382076
11011,0.08243989042183364
11012,0.12462303887422091
11013,0.028730246054878356
11014,0.06337901596245699
11015,0.008287274316596155
11016,0.08210940274665342
11017,0.12376814816802081
11018,0.056883459494688884
11019,0.1478042098659141
11020,0.04694327587400529
11021,0.07184883708513369
11022,0.06234839077978078
11023,0.027460836354310875
11024,0.19620800205775188
11025,0.01929118878166811
11026,0.036240730756022105
11027,0.041929377290590195
11028,0.12228398912250471
11029,0.06665148553256511
11030,0.08102723279704839
11031,0.05152610196900047
11032,0.06901462698447014
11033,0.16910077665067644
11034,0.09379252801657614
11035,0.1441367421995268
11036,0.021934664504554828
11037,0.14572367223637092
11038,0.14769258754658499
11039,0.4318348081040005
11040,0.3700128674993269
11041,0.0273901696121304
11042,0.2672972569213901
11043,0.04919331867541169
11044,0.12325678285199668
11045,0.03990271031189397
11046,0.0757176146429513
11047,0.011840958119654427
11048,0.16693974312530682
11049,0.03161037967402574
11050,0.07003755151173449
11051,0.015512244895822062
11052,0.044219306524818855
11053,0.15851168674731855
11054,0.06028307010818457
11055,0.11482341193400233
11056,0.017950661074437522
11057,0.003850411329251284
11058,0.09054587615961084
11059,0.16387307235577794
11060,0.027212845538151408
11061,0.13574258328020172
11062,0.029852980939286906
11063,0.087316007131122
11064,0.0989705467267694
11065,0.048675992742631284
11066,0.04263615581921319
11067,0.05370329157674009
11068,0.19571744433250363
11069,0.015319885206138953
11070,0.050915472633024865
11071,0.04321492747695416
11072,0.07940545625769194
11073,0.053310651816434435
11074,0.10895136756516474
11075,0.0841524913561363
11076,0.06883223606496926
11077,0.10612077091680125
11078,0.04598664663986239
11079,0.007264671670951163
11080,0.03753780117331273
11081,0.009824709999922175
11082,0.013862279139578921
11083,0.06076306216749686
11084,0.18327360416770466
11085,0.03786627105399665
11086,0.04644331393521749
11087,0.12585816533741095
11088,0.010316936345056616
11089,0.08424300487418235
11090,0.1022683707292659
11091,0.04035790623590544
11092,0.13370266640320522
11093,0.1627654122454844
11094,0.0549966105768365
11095,0.1207378958248069
11096,0.06823530723235943
11097,0.24603001997334997
11098,0.08163814924956092
11099,0.08471176023210418
11100,0.06028426173549912
11101,0.056018719272015766
11102,0.018732635984110724
11103,0.08140767219395659
11104,0.022439154081864653
11105,0.023815079186231995
11106,0.033280648351659566
11107,0.047138518897894326
11108,0.09558706697109028
11109,0.07009140075320328
11110,0.25921544629367954
11111,0.03967631186610369
11112,0.053527448804097044
11113,0.030908368326877805
11114,0.17320485562893628
11115,0.03531175199813818
11116,0.04824494845699053
11117,0.13696554250921344
11118,0.04060534019353946
11119,0.04918266158271927
11120,0.053239434468028916
11121,0.07288200690233831
11122,0.23281060180514646
11123,0.052481463307960614
11124,0.03977771905830021
11125,0.17128317393017964
11126,0.06240989265757535
11127,0.15212370610927797
11128,0.038294392831912154
11129,0.07481811242636542
11130,0.030554509604218835
11131,0.028392081390019495
11132,0.024517805395836933
11133,0.07870917518966702
11134,0.08631787565912791
11135,0.06348533185315944
11136,0.07088884251258454
11137,0.2935058719425921
11138,0.004209989134306155
11139,0.1327854819379282
11140,0.0528682706663865
11141,0.019631585851110262
11142,0.048553320139458976
11143,0.10319003516205166
11144,0.046569605623798735
11145,0.2553555997912528
11146,0.013032624740737306
11147,0.05129531581276494
11148,0.04648647399560335
11149,0.06945054804314922
11150,0.015335483246691206
11151,0.14114238338294124
11152,0.02821126449256531
11153,0.3114846050422988
11154,0.03872479169832761
11155,0.09281843978370471
11156,0.24617848673887407
11157,0.5492286225924277
11158,0.09347825125511375
11159,0.11451005441607758
11160,0.025455884662163572
11161,0.07282798583743946
11162,0.08150527133727072
11163,0.04432450201133469
11164,0.030479829186726492
11165,0.1400833532707904
11166,0.05869252933139287
